Evidence ID,Recorded UTC,Exact Object ID,Drive ID,Artifact ID,Evidence Role,Primary Evidence,Summary Only,Derives From,Code Fixture ID,Computational Fixture ID,Methodological Family,Review ID,Evidence Class,Source URL,Status
EV-GPREQ223-REVIEW,2026-07-26T02:55:00Z,Historical v1.5-A theorem review route,1Plm55udrhy1due_tqQULWinl39tsr-FtCzpsPP_p4To,GP-REQ-223-v1.0,SUPERSEDED_HASH_SPECIFIC_REVIEW_ROUTING,FALSE,TRUE,GP-DATA-222; GP-REC-224; LCR-AUD-074,Historical v1.5-A V0–V25 ledger,No computational fixture,Historical cross-domain review route,GP-REQ-229-v1.0,SUPERSEDED / NO REVIEW CREDIT,https://docs.google.com/document/d/1Plm55udrhy1due_tqQULWinl39tsr-FtCzpsPP_p4To/edit,DO NOT ASSIGN / v1.6 current
EV-LSREQ007-V11,2026-07-26T03:15:00Z,Historical v1.5-A Domain-D/integration review route,1aLDVLEMO4yLtKuO0wpW-qbyUz5IVJVlYma1PdD6VUG4,LS-REQ-007-v1.1,SUPERSEDED_VERSION_ROUTING_PROVENANCE,FALSE,TRUE,LS-REQ-007-v1.0; GP-DER-118-v1.5-A; GP-DATA-222,Target BODY 24930 / SHA 9f056449…ef32e7,No computational fixture,Historical review routing,LS-REQ-007-v1.2,SUPERSEDED / ZERO CREDIT,https://docs.google.com/document/d/1aLDVLEMO4yLtKuO0wpW-qbyUz5IVJVlYma1PdD6VUG4/edit,PROVENANCE ONLY / v1.6 current
EV-LSREQ007-V12,2026-07-26T03:25:00Z,P0.1 v1.6 Domain-D and exact-integration component review route,1ECjVr1v3_yY9UzMwutFaQ3jF-9TSp85xYpWnYB5rza8,LS-REQ-007-v1.2,VERSION_SAFE_COMPONENT_REVIEW_ROUTING,FALSE,TRUE,LS-REQ-007-v1.1; GP-DER-118-v1.6; GP-DATA-228; GP-REQ-229,Target BODY 26333 / SHA e9fd8cee4a56d3009a407b31240577c92ab7fa91d859fac777483d9e8e838619,No computational fixture; external preregistration and independent/replay route required,Dynamical systems / perturbation / exact-measure component review,DQ-016,ORGANIZATIONALLY DISTINCT REVIEW REQUEST / NO CREDIT UNTIL EXECUTED,https://docs.google.com/document/d/1ECjVr1v3_yY9UzMwutFaQ3jF-9TSp85xYpWnYB5rza8/edit,OPEN / all lower theorem versions historical / no promotion
EV-GPDER118-V16,2026-07-26T03:00:00Z,P0.1 merged exact selected-branch positivity theorem v1.6,1y6g3qdwNA081iFsWUNCKJ7lbPSgR6dbkYlNwTUmOoBY,GP-DER-118-v1.6,CURRENT_MERGED_SAME_LINE_THEOREM_SUCCESSOR,TRUE,FALSE,v1.5-A; v1.5-B; GP-REC-230; current dependencies,BODY 26333 / SHA e9fd8cee4a56d3009a407b31240577c92ab7fa91d859fac777483d9e8e838619,Native source and raw-body merge reconciliation,Exact Gaussian/Palm/dynamical merged synthesis,GP-REQ-229-v1.0,COMPLETE SAME-LINE MERGED CANDIDATE / ZERO INDEPENDENCE,https://docs.google.com/document/d/1y6g3qdwNA081iFsWUNCKJ7lbPSgR6dbkYlNwTUmOoBY/edit,CURRENT / external review open / P0.1 nonterminal
EV-GPDATA228-RAW,2026-07-26T03:00:00Z,GP-DER-118-v1.6 frozen theorem body,1-TQ5qj7AVx99jc-bnB7Otq1AMiIyjRYF,GP-DATA-228-v1.0,PRIMARY_CURRENT_RAW_FROZEN_BODY,TRUE,FALSE,GP-DER-118-v1.6; GP-REC-230,BODY 26333 / SHA e9fd8cee4a56d3009a407b31240577c92ab7fa91d859fac777483d9e8e838619,Raw text/plain Drive file; post-upload byte replay PASS,Content-addressed theorem carrier,GP-REQ-229-v1.0,CURRENT RAW BODY / ROUNDTRIP PASS,https://drive.google.com/file/d/1-TQ5qj7AVx99jc-bnB7Otq1AMiIyjRYF/view,CURRENT affirmative-review carrier / no promotion
EV-GPREC230-MERGE,2026-07-26T03:00:00Z,GP-DER-118-v1.6 merge and raw identity,18jlzvrkv5KNgy-h05LtybQmHFvCHq-dPGuySjWd1LGk,GP-REC-230-v1.0,MERGE_FREEZE_COLLISION_ROUNDTRIP_RECEIPT,TRUE,FALSE,v1.5-A; v1.5-B; GP-DATA-228; GP-REQ-229,BODY 26333 / SHA e9fd8cee…38619; raw replay PASS,Concurrent-branch merge and GP-224/226 collision reconciliation,Version control and reproducibility,GP-REQ-229-v1.0,FACTUAL CURRENT RECEIPT / ZERO INDEPENDENCE,https://docs.google.com/document/d/18jlzvrkv5KNgy-h05LtybQmHFvCHq-dPGuySjWd1LGk/edit,PASS / v1.6 current / external review open
EV-GPREQ229-REVIEW,2026-07-26T03:00:00Z,GP-DER-118-v1.6 / GP-DATA-228,1Gk1TMBb1LKQtNqBzha8In6O_-hRdCpBBqPO9d0uynNU,GP-REQ-229-v1.0,CURRENT_HASH_SPECIFIC_EXTERNAL_REVIEW_ROUTING,FALSE,TRUE,GP-DATA-228; GP-REC-230; all current component gates,Integrated v1.6 V-ledger and exact verdict at SHA e9fd8cee…38619,No computational fixture; raw hash and independent review required,Cross-domain Gaussian/Palm/dynamical review,OPEN,ORGANIZATIONALLY DISTINCT REVIEW REQUEST,https://docs.google.com/document/d/1Gk1TMBb1LKQtNqBzha8In6O_-hRdCpBBqPO9d0uynNU/edit,OPEN / no verdict transfer / no promotion
EV-LSREQ006-V11,2026-07-26T03:40:00Z,P0.1 v1.6 Family-A normalizer and Domain-T application review route,19ZjTC7lj_XSnPRVHT_Zdbh-Rb_CHn2b4ZU8s0i43eQ0,LS-REQ-006-v1.1,VERSION_SAFE_FAMILY_A_REVIEW_ROUTING,FALSE,TRUE,LS-REQ-006-v1.0; GP-DER-118-v1.6; GP-DATA-228; P02-LM-006; CL-AUD-243; GP-DATA-212/214,P0.1 BODY 26333 / SHA e9fd8cee4a56d3009a407b31240577c92ab7fa91d859fac777483d9e8e838619; LM006 BODY 9147 / SHA 239ed094…9150,No shared computational fixture; external preregistration and independent/replay route required,Gaussian/Palm and conditioned-process application review,HB-P01-FAMILY-A,ORGANIZATIONALLY DISTINCT REVIEW REQUEST / NO CREDIT UNTIL EXECUTED,https://docs.google.com/document/d/19ZjTC7lj_XSnPRVHT_Zdbh-Rb_CHn2b4ZU8s0i43eQ0/edit,OPEN / LM007 terminal / quantitative corollaries separate / no promotion
EV-RS2-LM012-V11,2026-07-26,P02-LM-012 DEEP-THRESHOLD SUCCESSOR AND FREEZE,1LxBFj9rDf_eV5kYINLlRZDF_b4HHKhptj-hkev-tqxI,RS2-AUD-LM012-v1.0,SAME_FAMILY_DEFECT_AUDIT_AND_SUCCESSOR_FREEZE_RECEIPT,TRUE,FALSE,LCR-DER-043-v1.0/v1.1; LCR-DER-016-v1.1; LCR-DER-030-v1.1; LCR-DER-033-v1.0,v1.1 BODY 11543 / SHA 68df32086da07fac8b042789de7a1c280aa2df56885532618c2fcabdb04b9ad4; predecessor 10808 / cfbbd591…ab74,Fresh native text/plain export; 428 lines; marker uniqueness/order PASS; repeated reconstruction PASS,OpenAI same-family coordinate/event and exact-freeze audit,LCR-REQ-045-v1.1,HASH-SPECIFIC SAME-FAMILY SUCCESSOR EVIDENCE / ZERO INDEPENDENCE,https://docs.google.com/document/d/1LxBFj9rDf_eV5kYINLlRZDF_b4HHKhptj-hkev-tqxI/edit,v1.0 AMEND REQUIRED / v1.1 ROUNDTRIP PASS / MANIFEST SWITCHED / EXTERNAL REVIEW OPEN / P0.2 NONTERMINAL
EV-CL-AUD261-S2-T,2026-07-26T12:36:00Z,S2-DER-002 / S2-DATA-002 RESULT PUBLICATION CONVERSION,1HJr58NmwIEuVRXFxKzNjrYTEOXkulE1Dh28nVncmHow,CL-AUD-261-v1.0,DISTINCT_FAMILY_RESULT_IDENTITY_SUPPLEMENT_AND_PASS_CONVERSION,TRUE,FALSE,CL-AUD-245; S2-REQ-011; S2-DATA-002-RESULT; S2-REC-010,gzip 5714 / SHA 2acb160c5e1e5475b8ce922a5f7ebb7763faab7799d66e25aa399bd737d2bd19; JSON 16883 / SHA 04be107343f4a7a45e9df03d01e1f8d7fb54ebb324d1396ec490016a2d8ae4a0,"V0–V7: whole-line extraction, deterministic gzip, inner hash, JSON parse, 16/16 checks, 7/7 controls",Anthropic narrow carrier identity review; same reconstruction lineage as CL-AUD-245,REV-CL-AUD261-S2-T-CONVERSION,QUALIFYING PASS CONVERSION / NO ADDITIONAL ORGANIZATIONAL-INDEPENDENCE CREDIT,https://docs.google.com/document/d/1HJr58NmwIEuVRXFxKzNjrYTEOXkulE1Dh28nVncmHow/edit,"PASS / PUBLICATION-ONLY AMEND RESOLVED / NO p_B, P0.1, P0.2, OR PROMOTION CLAIM"
EV-LCRREQ053-V11,2026-07-26T04:10:00Z,P0.2 current final synthesis and thirteen-interface graph review route,1192h0CYw8YP1TEX32bnLZb5h1UrVIICj9WckkslhKz4,LCR-REQ-053-v1.1,VERSION_SAFE_FAMILY_C_FINAL_REVIEW_ROUTING,FALSE,TRUE,LCR-REQ-053-v1.0; LM011; current P0.2 component routes; LM013 three-object stack,LM011 BODY 9721 / SHA 17c37fa1…efa9; graph 13 interfaces / 5 terminal / 8 open,No computational fixture; current component verdict table required,"Cross-domain set inclusion, power ledger, common-domain and version audit",HB-P02-BUNDLE-D,STAGED ORGANIZATIONALLY DISTINCT REVIEW REQUEST,https://docs.google.com/document/d/1192h0CYw8YP1TEX32bnLZb5h1UrVIICj9WckkslhKz4/edit,STAGED / seven prerequisite interfaces-nine objects / LM011 target / no promotion
EV-RS2-LM009-AUD,2026-07-26T13:18:33Z,P02-LM-009,1XXHOvgtk-Kv28v7essHbXShpgXzk7aB4QHqlpwMFO7E,RS2-AUD-LM009-v1.0,SAME_LINE_HASH_SPECIFIC_ADVERSARIAL_AUDIT,TRUE,FALSE,LCR-DER-027; LCR-REC-028; P02-LM-005; P02-LM-008,SHA256:ccc07d959428519733c7fdf6c72f1bce63a40d0b0dc956ce0fe9f2ec459eb0b1,RS2-DATA-LM009A/B,OpenAI same-family elementary probability and proof-audit,REV-RS2-LM009-SAME,SAME-FAMILY REVIEW / ZERO INDEPENDENCE,https://docs.google.com/document/d/1XXHOvgtk-Kv28v7essHbXShpgXzk7aB4QHqlpwMFO7E/edit,PASS / EXTERNAL REVIEW OPEN
EV-RS2-LM009-SRC,2026-07-26T13:14:52Z,P02-LM-009,1vJcxZE8VAyxfrWT9Qge5kACcrL4zeos6pIcyD3xtZuA,RS2-DATA-LM009A-v1.0,EXECUTABLE_VERIFIER_SOURCE,TRUE,FALSE,LCR-DER-027; RS2-AUD-LM009,TARGET SHA256:ccc07d959428519733c7fdf6c72f1bce63a40d0b0dc956ce0fe9f2ec459eb0b1,Python exact source carrier,OpenAI same-family executable preflight,REV-RS2-LM009-SAME,SOURCE / SAME-FAMILY EXECUTION,https://docs.google.com/document/d/1vJcxZE8VAyxfrWT9Qge5kACcrL4zeos6pIcyD3xtZuA/edit,SOURCE PRESENT / EXECUTED / ZERO INDEPENDENCE
EV-RS2-LM009-RES,2026-07-26T13:15:54Z,P02-LM-009,1udGxXR4teNyDR-Hz9vP_XgRB_k_IygjdGWYPDHS3gc8,RS2-DATA-LM009B-v1.0,EXECUTION_RECEIPT,TRUE,FALSE,RS2-DATA-LM009A; LCR-DER-027,REPRODUCED SHA256:ccc07d959428519733c7fdf6c72f1bce63a40d0b0dc956ce0fe9f2ec459eb0b1,12 hostile controls; six exponents; five radii; eight-coordinate crosswalk,OpenAI same-family executable preflight,REV-RS2-LM009-SAME,EXECUTION PASS / ZERO INDEPENDENCE,https://docs.google.com/document/d/1udGxXR4teNyDR-Hz9vP_XgRB_k_IygjdGWYPDHS3gc8/edit,PASS / EXTERNAL REVIEW OPEN
EV-LCR-CAP075,2026-07-26T13:24:44Z,P02-LM-009,1p47WqD1AsTXsHsCAPd5v7Y5cMVelVR42p3BKucak2Pc,LCR-CAP-075-v1.0,PEER_REVIEW_CAPSULE,FALSE,TRUE,LCR-DER-027; LCR-REC-028; LCR-REQ-029; LCR-REQ-069; P02-LM-005; same-family audits,TARGET SHA256:ccc07d959428519733c7fdf6c72f1bce63a40d0b0dc956ce0fe9f2ec459eb0b1,Review checklist and manifest; no new proof computation,LCR evidence organization,OPEN EXTERNAL REVIEW,CAPSULE / ROUTING / NONCANONICAL,https://docs.google.com/document/d/1p47WqD1AsTXsHsCAPd5v7Y5cMVelVR42p3BKucak2Pc/edit,CURRENT REVIEW ENTRY POINT / NONTERMINAL
EV-P01-LS-AUD-014,2026-07-26T13:34:00Z,P0.1-v1.6-FAMILY-B-PREFLIGHT,1hAQemEQQGG4bpjwicAKONsyMd8hvc_i2j9hx_Mmag1s,LS-AUD-014-v1.0,SAME_LINE_ADVERSARIAL_PREFLIGHT,TRUE,FALSE,GP-DATA-228; Domain-D/event/determinant/integration sources,,,OpenAI GPT-5.6 Thinking,,PREFLIGHT PASS / EXTERNAL REVIEW OPEN,https://docs.google.com/document/d/1hAQemEQQGG4bpjwicAKONsyMd8hvc_i2j9hx_Mmag1s/edit,NO MATERIAL DEFECT / E2-E3 HASH GAPS
EV-P01-CL-AUD-268,2026-07-26T03:10:00Z,GP-DATA-212-v1.0,1XSO78KJx_ZKW9VJBdz9J0MbTELakiRccLmbcB9G1-oI,CL-AUD-268-v1.0,QUALIFYING_INDEPENDENT_REVIEW,TRUE,FALSE,CL-REG-266; GP-REQ-213; exact GP-DATA-212 carriers,source 34959db6…43c2; result b9c07917…02b7,,Anthropic Claude opus 5,CL-AUD-268-v1.0,COMPONENT APPROVED,https://docs.google.com/document/d/1XSO78KJx_ZKW9VJBdz9J0MbTELakiRccLmbcB9G1-oI/edit,"PASS — r_GR=r_D, p_B=10^-48"
EV-P01-LS-REQ-016,2026-07-26T13:36:00Z,P0.1-v1.6-FAMILY-B-FAST-PATH,1ho95XIktc8hhAMISNpwFAyOAYLV6GDwKftUaw40Z3qk,LS-REQ-016-v1.0,REVIEW_ROUTING_PACKET,FALSE,FALSE,LS-AUD-014; GP-REQ-224; current v1.6 and event companions,,,OpenAI GPT-5.6 Thinking,,READY / NO REVIEWER ASSIGNED,https://docs.google.com/document/d/1ho95XIktc8hhAMISNpwFAyOAYLV6GDwKftUaw40Z3qk/edit,ZERO EVIDENCE CREDIT UNTIL VERDICT
EV-CL-AUD273-LM013-A,2026-07-26T14:58:00Z,P02-LM-013 local-selector Carrier A,16Qp8hVQ4c3f_sJn6uO0AJGlzK9hAXoaJqN0jyZUMEPI,CL-AUD-273-v1.0,DISTINCT_FAMILY_EXACT_HASH_APPROVAL,TRUE,FALSE,LCR-DER-057-v1.1; GP-REQ-224; CL-REG-272,BODY 11144 / SHA 62c23788fbed764240546b9f9aa84b40620a4e0725a39f2bec1fe7678fc74e72,A0–A7 and mutations; byte-exact first attempt,Anthropic independent local-selector review,REV-CL-EVENT-273,QUALIFYING CARRIER-A APPROVAL / ONE SHARED ANTHROPIC CREDIT,https://docs.google.com/document/d/16Qp8hVQ4c3f_sJn6uO0AJGlzK9hAXoaJqN0jyZUMEPI/edit,APPROVE / PARENT STACK STILL OPEN PENDING CARRIER B
EV-CL-AUD274-LM013-B,2026-07-26T14:59:00Z,P02-LM-013 Borel-globalization Carrier B predecessor,1BL2yNN319VXakGfWhhKkV8rh2JdTQcHe4KcFFWvz7Us,CL-AUD-274-v1.0,DISTINCT_FAMILY_AMEND_VERDICT_AND_CONVERSION_PREDICATE,TRUE,FALSE,LCR-DER-061-v1.0; GP-REQ-224; CL-REG-272,BODY 8240 / SHA 04efac4014b21a387d9eae7d4e78e8e37e5b149629a000e7b4dbf64a8e2ead3b,B0–B12; B10 sole blocking residue; Section 11 fully proved,Anthropic Borel/Palm exact-hash audit,REV-CL-EVENT-274,QUALIFYING AMEND VERDICT / ONE SHARED ANTHROPIC CREDIT,https://docs.google.com/document/d/1BL2yNN319VXakGfWhhKkV8rh2JdTQcHe4KcFFWvz7Us/edit,AMEND REQUIRED / v1.1 CONVERSION AVAILABLE WITHOUT NEW MATHEMATICS
EV-CL-AUD275-LM013-JOINT,2026-07-26T15:01:00Z,P02-LM-013 joint Carrier-A/Carrier-B interface,1yjhc2z4nDmavLM5GGpAC6Ziephg9iIfrA3VrDxELyLQ,CL-AUD-275-v1.0,DISTINCT_FAMILY_JOINT_INTERFACE_LEDGER,TRUE,FALSE,CL-AUD-273; CL-AUD-274; GP-REQ-224,J1 AMEND; J2/J3/J4 PASS; J5 recorded,"Orientation, same-orbit, same-law and scope crosswalk",Anthropic joint event-stack review,REV-CL-EVENT-275,JOINT INTERFACE EVIDENCE / ZERO ADDITIONAL CREDIT,https://docs.google.com/document/d/1yjhc2z4nDmavLM5GGpAC6Ziephg9iIfrA3VrDxELyLQ/edit,STACK NOT COMPLETE / TWO-SENTENCE SUCCESSOR REQUIRED
EV-LCR061-V11-FREEZE,2026-07-26T15:18:00Z,LCR-DER-061-v1.1 conditional Palm and selector-binding successor,164lkFwvYVMRNDDGAKu05LLBN5yRUmOMM3SlAr2jrNGU,LCR-DER-061-v1.1,SAME_LINE_VERSIONED_REPAIR_AND_EXACT_FREEZE,TRUE,FALSE,LCR-DER-061-v1.0; CL-AUD-274; CL-AUD-275; LCR-DER-057-v1.1,BODY 8928 / SHA 8ec4386fc1214523c98a5ae84acf4f5f64a6601aa2c63728f4382701b82dc3b7,Native text/plain marker extraction before and after wrapper metadata; exact replay PASS,OpenAI same-family successor repair,LS-P01-REQ-002-v1.0,HASH-SPECIFIC SAME-LINE SUCCESSOR / ZERO INDEPENDENCE,https://docs.google.com/document/d/164lkFwvYVMRNDDGAKu05LLBN5yRUmOMM3SlAr2jrNGU/edit,FROZEN / EXTERNAL CONVERSION OPEN / NO PROMOTION
EV-LS-P01-REQ002-LCR061-CONVERSION,2026-07-26T15:18:00Z,LCR-DER-061-v1.1 Anthropic conversion route,1c_-wbmoEiwKl4lzpKQFCY5BpdKDP0iYCqPhfEUSFkdk,LS-P01-REQ-002-v1.0,NARROW_EXACT_HASH_CONVERSION_ROUTING,FALSE,TRUE,CL-AUD-273; CL-AUD-274; CL-AUD-275; LCR-DER-061-v1.1,Target 8928 / SHA 8ec4386f…dc3b7; V0–V7,No new computation beyond diff/hash/scope verification,Same Anthropic lineage conversion protocol,REV-CL-EVENT-274,OPEN CONVERSION REQUEST / NO ADDITIONAL CREDIT,https://docs.google.com/document/d/1c_-wbmoEiwKl4lzpKQFCY5BpdKDP0iYCqPhfEUSFkdk/edit,READY / SAME LINEAGE PREFERRED / EVENT STACK NONTERMINAL
EV-P01-LS-REQ-017,2026-07-26T14:02:00Z,GP-DATA-214-INDEPENDENT-COMPLETION,12athZKujy9YYAGhikOcGGxHyYCe87mbj0vpF4binNi8,LS-REQ-017-v1.0,REVIEW_ROUTING_PACKET,FALSE,FALSE,CL-AUD-281; LS-COR-011; exact carriers,,,OpenAI GPT-5.6 Thinking,,READY / UNCLAIMED,https://docs.google.com/document/d/12athZKujy9YYAGhikOcGGxHyYCe87mbj0vpF4binNi8/edit,ZERO CREDIT UNTIL VERDICT
EV-LSCOR016-TBG3A-COLLISION,2026-07-26T15:00:00Z,TB-G3A concurrent LS-DER-023 branch reconciliation,1D9qSjjBKbk0-vweZkUA3N4uftn0RrEvI3arCOTguAw0,LS-COR-016-v1.0,CONCURRENT_BRANCH_CONTENT_ADDRESS_AND_CREDIT_FIREWALL,TRUE,FALSE,LS-DER-023 control 13795 / 30270eb7…50b791; LS-DER-023B provenance 18208 / 7d96e9dc…42c8cd,Control/provenance identities and routing rule,No computational fixture; exact body comparison and provenance adjudication,OpenAI same-family collision reconciliation,LS-REQ-019-v1.0,PROVENANCE AND ROUTING EVIDENCE / ZERO INDEPENDENCE,https://docs.google.com/document/d/1D9qSjjBKbk0-vweZkUA3N4uftn0RrEvI3arCOTguAw0/edit,CONTROL UNIQUE / CORROBORATING BRANCH ZERO EXTRA CREDIT / NO PROMOTION
EV-P01-V19-CONTROL-SOURCE,2026-07-26T16:05:00Z,GP-DER-118-v1.9 controlling collision-resistant P0.1 theorem source,1mHxvCzfVIS6eER8UBqcQdEP0R0q1KF8p70VZHmpWwU0,GP-DER-118-v1.9,CURRENT_SAME_LINE_THEOREM_SOURCE,TRUE,FALSE,GP-DER-118-v1.8; LS-COR-015; LCR-DER-061-v1.1; LS-P01-REQ-002,BODY 28257 / SHA d894c0fe35d17be878820971df5b7b300b6182ee71d79a89efe0d25ef6fad7f5,Independent native text/plain marker extraction; exact replay PASS,OpenAI same-family versioned synthesis,LS-P01-REQ-001-v1.0,CURRENT SAME-LINE CANDIDATE / ZERO INDEPENDENCE,https://docs.google.com/document/d/1mHxvCzfVIS6eER8UBqcQdEP0R0q1KF8p70VZHmpWwU0/edit,CONTROLLING P0.1 REVIEW OBJECT / NONTERMINAL / NO PROMOTION
EV-P01-DATA236-CONTROL-SNAPSHOT,2026-07-26T16:05:00Z,GP-DATA-236-v1.0 content-addressed snapshot of controlling GP-DER-118-v1.9,1RgY1VkeXeF244h8pYtTlMipYobJFRVA0kJMN-6nVEeU,GP-DATA-236-v1.0,PRIMARY_CURRENT_FROZEN_THEOREM_SNAPSHOT,TRUE,FALSE,GP-DER-118-v1.9; LS-COR-015,BODY 28257 / SHA d894c0fe35d17be878820971df5b7b300b6182ee71d79a89efe0d25ef6fad7f5,Snapshot body equals source body byte-for-byte,Content-addressed theorem snapshot,LS-P01-REQ-001-v1.0,CURRENT FROZEN SNAPSHOT / ZERO INDEPENDENCE,https://docs.google.com/document/d/1RgY1VkeXeF244h8pYtTlMipYobJFRVA0kJMN-6nVEeU/edit,ROUNDTRIP PASS / AFFIRMATIVE REVIEW ROUTE OPEN
EV-LS-P01-REQ001-V19,2026-07-26T16:05:00Z,GP-DER-118-v1.9 integrated hash-specific conversion route,1xBD6CPtm902p1RZKvv8J_xavHImw4QSGmVlo79BTfZw,LS-P01-REQ-001-v1.0,CURRENT_P01_INTEGRATED_EXACT_HASH_REVIEW_ROUTING,FALSE,TRUE,GP-DER-118-v1.9; GP-DATA-236; LS-P01-REQ-002; LS-CTL-003,Target BODY 28257 / SHA d894c0fe…fad7f5,Version-linked exact diff and current dependency predicate,Collision-resistant P0.1 review namespace,OPEN,ORGANIZATIONALLY DISTINCT REVIEW REQUEST,https://docs.google.com/document/d/1xBD6CPtm902p1RZKvv8J_xavHImw4QSGmVlo79BTfZw/edit,OPEN / CARRIER-B CONVERSION AND REMAINING FAMILY GATES REQUIRED
EV-LSCOR017-P01-V19-COLLISION,2026-07-26T16:05:00Z,Concurrent P0.1 GP-DER-118-v1.9 branch reconciliation,1sQfKIBpKxRk3_CzNbZIk1nTglvbX7xZXwcGZFRHkEwU,LS-COR-017-v1.0,CONCURRENT_BRANCH_CONTENT_ADDRESS_AND_CREDIT_FIREWALL,TRUE,FALSE,control source/snapshot d894c0fe; provenance source/snapshot f34aad2b,Exact native export comparison and minimal-diff adjudication,No computational fixture beyond hash/diff replay,OpenAI same-family collision reconciliation,LS-P01-REQ-001-v1.0,PROVENANCE AND ROUTING EVIDENCE / ZERO INDEPENDENCE,https://docs.google.com/document/d/1sQfKIBpKxRk3_CzNbZIk1nTglvbX7xZXwcGZFRHkEwU/edit,CONTROL UNIQUE / CORROBORATING BRANCH ZERO EXTRA CREDIT / NO PROMOTION
EV-P01-V19B-PROVENANCE,2026-07-26T16:05:00Z,Expanded concurrent P0.1 v1.9-B source and GP-DATA-234 snapshot,1x8XoGJtMLQD3YavdtuIGt2uZchQlFsiQSlYN9VHfM30,GP-DER-118-v1.9-B / GP-DATA-234-v1.0,CORROBORATING_CONCURRENT_BRANCH_PROVENANCE,TRUE,FALSE,GP-DER-118-v1.8; LS-COR-014/015; same DQ-036 scope,BODY 28465 / SHA f34aad2bca220ce15564dbc1946955826ec821f22cb6a486b87d93549d135546,Source and snapshot equality PASS; nonminimal expanded metadata,OpenAI same-family corroborating derivation,LS-COR-017-v1.0,PROVENANCE ONLY / ZERO EXTRA CREDIT,https://docs.google.com/document/d/1x8XoGJtMLQD3YavdtuIGt2uZchQlFsiQSlYN9VHfM30/edit,NOT CONTROLLING / DO NOT ROUTE AFFIRMATIVE REVIEW
EV-P01-GP-DER-118-v1.9,2026-07-26T16:13:44Z,P0.1-v1.9,1mHxvCzfVIS6eER8UBqcQdEP0R0q1KF8p70VZHmpWwU0,GP-DER-118-v1.9,FROZEN_THEOREM_SOURCE,TRUE,FALSE,GP-DER-118-v1.8; LCR-DER-061-v1.1; LS-COR-015/017,"28,257 bytes / SHA d894c0fe35d17be878820971df5b7b300b6182ee71d79a89efe0d25ef6fad7f5",,OpenAI minimal source-address successor,,CURRENT CANDIDATE OBJECT,https://docs.google.com/document/d/1mHxvCzfVIS6eER8UBqcQdEP0R0q1KF8p70VZHmpWwU0/edit,FROZEN / REVIEW OPEN / NO PROMOTION
EV-P01-GP-DATA-236,2026-07-26T16:13:44Z,P0.1-v1.9,1RgY1VkeXeF244h8pYtTlMipYobJFRVA0kJMN-6nVEeU,GP-DATA-236-v1.0,CONTENT_ADDRESSED_SNAPSHOT,TRUE,FALSE,GP-DER-118-v1.9,"28,257 bytes / SHA d894c0fe35d17be878820971df5b7b300b6182ee71d79a89efe0d25ef6fad7f5",,Drive roundtrip source/snapshot equality,,CURRENT SNAPSHOT,https://docs.google.com/document/d/1RgY1VkeXeF244h8pYtTlMipYobJFRVA0kJMN-6nVEeU/edit,ROUNDTRIP PASS / REVIEW OPEN
EV-P01-CL-AUD-283,2026-07-26T16:13:44Z,GP-DATA-214-object-firewall,1gmdHDC7ek6Qj2ygT64G8BzbOz95rBGrNjS4zHMJqwhs,CL-AUD-283-v1.0,QUALIFYING_INDEPENDENT_SCOPED_REVIEW,TRUE,TRUE,GP-DATA-214; P02-LM-006; LS-REQ-017; LS-COR-011,"P02-LM-006 9,147 / SHA 239ed094…9150 reproduced",,Anthropic source-level exact-object mutation,REV-P01-CL-283,OF0 TRUE / M8 CLOSED,https://docs.google.com/document/d/1gmdHDC7ek6Qj2ygT64G8BzbOz95rBGrNjS4zHMJqwhs/edit,PASS NARROW SCOPE / PZ0-N1 REMAIN OPEN
EV-P02-LM005-SNAPSHOT,2026-07-26T16:13:44Z,P02-LM-005-current-text,1eiekdmMQgSBQIgcWZMc5sMBCPhT5TZsRQG4TmzPEj4s,LS-DATA-010-v1.0,LEGACY_CLOSURE_CURRENT_SNAPSHOT,TRUE,FALSE,LCR-CAP-016; CL-AUD-074; LS-STD-001,"13,232 bytes / SHA 0d1776abef7e8fa03bc7492c9fb864d33f7a34f2f526281066b40cc47fb98741",,LMC-1 marker snapshot of current normalized export,,RECONSTRUCTABILITY ONLY,https://docs.google.com/document/d/1eiekdmMQgSBQIgcWZMc5sMBCPhT5TZsRQG4TmzPEj4s/edit,ROUNDTRIP PASS / HASH-SPECIFIC REVIEW OPEN / NO RETROACTIVE TRANSFER
EV-TB-W1-WO-001,2026-07-26T16:48:00Z,THEOREM-B-WAVE1-EXACT-REVIEW-HANDOFF,11qyaK74Mmgu3ibIsd9TixG_6fwE0ttsll7rZppYlrAs,LS-WO-002-v1.0,ROUTING_PRIMARY,TRUE,FALSE,LS-REG-028; S2-REQ-005; LS-REQ-015; LS-REQ-018,TEXT-SHA256:a8376c6639df713b40592951131e6fa0ff519f3740737a09607b148a28adc9ae,CLWO-TB-001,Cross-line exact-hash review orchestration; zero-credit logistics,,OPERATIONS / REVIEW ROUTING / ZERO SCIENTIFIC CREDIT,https://docs.google.com/document/d/11qyaK74Mmgu3ibIsd9TixG_6fwE0ttsll7rZppYlrAs/edit,
