Title,Original path,Original link,First reading copy,File type,Context,Source SHA-256,Access status,Bytes,Drive ID,Reading copy count
hostile_tests.py,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-021_v2.0 — Uniform Positive Finite-Q4 Palm Mass/hostile_tests.py,https://docs.google.com/document/d/1BGxNRAhTcOQQZF1eUrnwHAbJ6BUZAFHIsOLcQ5qVCq0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1BGxNRAhTcOQQZF1eUrnwHAbJ6BUZAFHIsOLcQ5qVCq0,0
independent_review.json,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-021_v2.0 — Uniform Positive Finite-Q4 Palm Mass/independent_review.json,https://docs.google.com/document/d/1Ed5R7jycID1OmXyDgzpQd8Apy_e8LHlMBrKsKOVJ31Q/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1Ed5R7jycID1OmXyDgzpQd8Apy_e8LHlMBrKsKOVJ31Q,0
statement.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-021_v2.0 — Uniform Positive Finite-Q4 Palm Mass/statement.md,https://docs.google.com/document/d/1xGTJYJnEyc-6FZh4nPI0yxWYMJVp9B2PV68AEMz4DCI/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1xGTJYJnEyc-6FZh4nPI0yxWYMJVp9B2PV68AEMz4DCI,0
proof.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-021_v2.0 — Uniform Positive Finite-Q4 Palm Mass/proof.md,https://docs.google.com/document/d/1W53Xjw8Ax457ZHhmDZCSh27OUTVIs_hzhSd5uFyP1sw/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5916,1W53Xjw8Ax457ZHhmDZCSh27OUTVIs_hzhSd5uFyP1sw,0
review_packet.pdf,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-021_v2.0 — Uniform Positive Finite-Q4 Palm Mass/review_packet.pdf,https://drive.google.com/file/d/1-j5mmHQ5rNeJnDZbnRWVnu9lZa_YmCbI/view?usp=drivesdk,https://docs.google.com/document/d/1o6H4hPG4xlCXl5Djz6zH51d598NdgFw77EFkUEbl4Wc/edit?usp=drivesdk,application/pdf,RESEARCH_SOURCE_CHECK_STATUS,cb15550a8e450cca940e9aafb3950d48f58e32060a7ed764765b1e9ee37bcc86,TEXT_READING_COPY,223699,1-j5mmHQ5rNeJnDZbnRWVnu9lZa_YmCbI,1
CURRENT_STATUS.json,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/CURRENT_STATUS.json,https://docs.google.com/document/d/17Aois6yCBx_pyBISBF9wBInS0cukL25x0fB5A3JE6sA/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1476,17Aois6yCBx_pyBISBF9wBInS0cukL25x0fB5A3JE6sA,0
hostile_tests.py,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/hostile_tests.py,https://docs.google.com/document/d/1wPE6kEh5mxiUt7SYVKKQwvrvsf1WvYYCxTJrXCZDeus/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1wPE6kEh5mxiUt7SYVKKQwvrvsf1WvYYCxTJrXCZDeus,0
independent_review.json,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/independent_review.json,https://docs.google.com/document/d/1Hp0Kg1XGCnulfeSm2qON0V26b-_HP-HEU2aNI7LHEkg/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1Hp0Kg1XGCnulfeSm2qON0V26b-_HP-HEU2aNI7LHEkg,0
statement.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/statement.md,https://docs.google.com/document/d/1upmIeilovBJJhFxQkBnk65_W8yIdCWddwq0rB2-kcKI/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1upmIeilovBJJhFxQkBnk65_W8yIdCWddwq0rB2-kcKI,0
proof.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/proof.md,https://docs.google.com/document/d/1YxqtP6GZCjiPE_g3dCEyyTOuMUepsS1TOyWInePxn_0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,5329,1YxqtP6GZCjiPE_g3dCEyyTOuMUepsS1TOyWInePxn_0,0
review_packet.pdf,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-015_v2.0 — Degree-Four PRCP Witness Event/review_packet.pdf,https://drive.google.com/file/d/1hhs-fZi4GKF4Nh_3XezKHmlttwCFmQ_O/view?usp=drivesdk,https://docs.google.com/document/d/1CIrbTXl-udABy3xeOsI83SUT7ykdH5yrNVi-kHDYoUs/edit?usp=drivesdk,application/pdf,RESEARCH_SOURCE_CHECK_STATUS,a0b00af3c1a8f43193b008a6c301b99240025127fbeef708dd495edabf6282d4,TEXT_READING_COPY,195537,1hhs-fZi4GKF4Nh_3XezKHmlttwCFmQ_O,1
CURRENT_STATUS.json,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/CURRENT_STATUS.json,https://docs.google.com/document/d/1s9L0BMf8hzV3jnFWHAZnfOL49EJqbLvpD7V7BDjRFO0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1476,1s9L0BMf8hzV3jnFWHAZnfOL49EJqbLvpD7V7BDjRFO0,0
hostile_tests.py,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/hostile_tests.py,https://docs.google.com/document/d/1XxXVbuNrvVvi-g-lhym94HB_1ql0iFBxTdJZUCuoAb0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1XxXVbuNrvVvi-g-lhym94HB_1ql0iFBxTdJZUCuoAb0,0
independent_review.json,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/independent_review.json,https://docs.google.com/document/d/1QzlaLR9OStGhOMVeECitanMt7ecxmDREjMOHOAOWSJ4/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1QzlaLR9OStGhOMVeECitanMt7ecxmDREjMOHOAOWSJ4,0
statement.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/statement.md,https://docs.google.com/document/d/1tAJFCylB9TBg681PLfQDsFNe1SJp74Gzs0c-GTSWcsg/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1tAJFCylB9TBg681PLfQDsFNe1SJp74Gzs0c-GTSWcsg,0
proof.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/proof.md,https://docs.google.com/document/d/1_cDICSFBJQB1wr-mOQo2UvtVsTmZ4FCnLWS4HVpvESk/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7922,1_cDICSFBJQB1wr-mOQo2UvtVsTmZ4FCnLWS4HVpvESk,0
review_packet.pdf,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/02_CORE_LEMMAS/LEMMA_EC-014_v2.0 — Six-Pin Pair-Frame Jacobian/review_packet.pdf,https://drive.google.com/file/d/17MMmn4RtRp9zs3kFmNloV7_LkFpwxUnG/view?usp=drivesdk,https://docs.google.com/document/d/1PeY1ylU93tU7f-SdxxQsYzyYU1x9x1NTomNc0UDJC7o/edit?usp=drivesdk,application/pdf,RESEARCH_SOURCE_CHECK_STATUS,2b6e02cbdd4325246d712c51c6467884d8e9d04861995cbf766500abc9bf970b,TEXT_READING_COPY,239903,17MMmn4RtRp9zs3kFmNloV7_LkFpwxUnG,1
FS2-SUP-001 — Supersession and Status Correction for LS-WP-TBG3B-001-v1.0,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/THEOREM_B_CANDIDATE_GRAPH/FS2-SUP-001 — Supersession and Status Correction for LS-WP-TBG3B-001-v1.0,https://docs.google.com/document/d/1pSFBGUFEM0KafqDoye6BvFvugIUzPZVGxHIPweL74DU/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3549,1pSFBGUFEM0KafqDoye6BvFvugIUzPZVGxHIPweL74DU,0
"FS2-GRAPH-TBG3B-002 — Corrected TB-G3B Dependency and Frontier Map, with Technical Appendix","01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/THEOREM_B_CANDIDATE_GRAPH/FS2-GRAPH-TBG3B-002 — Corrected TB-G3B Dependency and Frontier Map, with Technical Appendix",https://docs.google.com/document/d/1L13vV5FSpKPVvW3180mFhWIPCDyjYHyHZO_1sSEvXOI/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,11755,1L13vV5FSpKPVvW3180mFhWIPCDyjYHyHZO_1sSEvXOI,0
LS-WP-TBG3B-001-v1.0 — TB-G3B Exact Work Packet and Independent Review Route.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/THEOREM_B_CANDIDATE_GRAPH/LS-WP-TBG3B-001-v1.0 — TB-G3B Exact Work Packet and Independent Review Route.md,https://drive.google.com/file/d/1jorGw_0sCtCSudD5qgsUcg--kZUkssCK/view?usp=drivesdk,https://docs.google.com/document/d/1z15meDyh_YTLLkjUosFbhNdIzjHXPfm6cUG9a5Kd82c/edit?usp=drivesdk,text/markdown,RESEARCH_SOURCE_CHECK_STATUS,4e0d2deef60c204c2ea0fafb437a58cb052592e0c776bd987e5fe0fe667bf04d,TEXT_READING_COPY,18599,1jorGw_0sCtCSudD5qgsUcg--kZUkssCK,1
FS2-GRAPH-TB-001 — Theorem B Repair and Same-Maximum Loop Control Card,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/THEOREM_B_CANDIDATE_GRAPH/FS2-GRAPH-TB-001 — Theorem B Repair and Same-Maximum Loop Control Card,https://docs.google.com/document/d/1gz3HjEMtY9v3TGJlza8F2buhZfHxNGH8kvJluO0cq-Q/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4268,1gz3HjEMtY9v3TGJlza8F2buhZfHxNGH8kvJluO0cq-Q,0
FS2-MATH-001 — Radon–Nikodym and Deep-Threshold Audit,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/THEOREM_B_CANDIDATE_GRAPH/FS2-MATH-001 — Radon–Nikodym and Deep-Threshold Audit,https://docs.google.com/document/d/1vkzuSp5xRK8dRxW6WzAhk-lKUfcR-4bdEM_0IcdAYmE/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3644,1vkzuSp5xRK8dRxW6WzAhk-lKUfcR-4bdEM_0IcdAYmE,0
FS2-GRAPH-P02-001 — P0.2 Exact Cubic Adjacency Control Card,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/03_INTEGRATION/P0.2_ADJACENCY_GRAPH/FS2-GRAPH-P02-001 — P0.2 Exact Cubic Adjacency Control Card,https://docs.google.com/document/d/1VfLIQfHCbMBrPT-YCm8yA49frnXOS-zOMeM5jnKLY_w/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,3825,1VfLIQfHCbMBrPT-YCm8yA49frnXOS-zOMeM5jnKLY_w,0
radon_nikodym_power_audit.py,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/04_EVIDENCE/03_REPLICATION/radon_nikodym_power_audit.py,https://docs.google.com/document/d/1ckWLrVVz3iISrBcQRZTQIm3795YpX3Kd9Bkj9LYQE4M/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1ckWLrVVz3iISrBcQRZTQIm3795YpX3Kd9Bkj9LYQE4M,0
FS2-MATH-001 — Symbolic Execution Receipt,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/04_EVIDENCE/02_DERIVED_RESULTS/FS2-MATH-001 — Symbolic Execution Receipt,https://docs.google.com/document/d/1dyuh52wpAxqAsZn0DfJSnQfHZyRjQUGpsuAK3x4UOMU/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1dyuh52wpAxqAsZn0DfJSnQfHZyRjQUGpsuAK3x4UOMU,0
FS2-PREREG-001 — Exact Conditioned and Weighted Same-Maximum Loop Experiment,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/04_EVIDENCE/00_PREREG/FS2-PREREG-001 — Exact Conditioned and Weighted Same-Maximum Loop Experiment,https://docs.google.com/document/d/1V91i4Gi7sv_QghQ-s3THjrtv_J915Fz4NbYZSNbtmUM/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4630,1V91i4Gi7sv_QghQ-s3THjrtv_J915Fz4NbYZSNbtmUM,0
README.md,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/06_ARCHIVE/README.md,https://docs.google.com/document/d/1uT8a8e0rQV-PpKK0xXntjLttY9bPo318VquF4yo0riA/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,1024,1uT8a8e0rQV-PpKK0xXntjLttY9bPo318VquF4yo0riA,0
FS2-ORIENT-001 — First-Entry Orientation Ledger and Cross-Surface Consistency Audit,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-ORIENT-001 — First-Entry Orientation Ledger and Cross-Surface Consistency Audit,https://docs.google.com/document/d/1EiFAdvS8iIhqKkedOPWzBiwAbPggaC2-8vatIYISe2I/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7757,1EiFAdvS8iIhqKkedOPWzBiwAbPggaC2-8vatIYISe2I,0
NONCONTROLLING DOCX EXPORT — FS2-MAP-003 — ROOT-DRIFT PROVENANCE / DO NOT USE.docx,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/NONCONTROLLING DOCX EXPORT — FS2-MAP-003 — ROOT-DRIFT PROVENANCE / DO NOT USE.docx,https://docs.google.com/document/d/1qZIyj2e0Mif0POHwRtWACcXlvqTsSGby/edit?usp=drivesdk&ouid=115238606483204775524&rtpof=true&sd=true,https://docs.google.com/document/d/1yXVbUy0h_KQcxDjLlbGqyERCxtvPD1XsreaJCS7EH1o/edit?usp=drivesdk,application/vnd.openxmlformats-officedocument.wordprocessingml.document,RESEARCH_SOURCE_CHECK_STATUS,7e8e056d0ba9d621e5b4ac51925ddd078d200ded95fbe0d6b4973638c9c0e181,DOCX_NATIVE_CONVERSION,17840,1qZIyj2e0Mif0POHwRtWACcXlvqTsSGby,1
NONCONTROLLING DOCX EXPORT — FS2-MAP-002 — ROOT-DRIFT PROVENANCE / DO NOT USE.docx,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/NONCONTROLLING DOCX EXPORT — FS2-MAP-002 — ROOT-DRIFT PROVENANCE / DO NOT USE.docx,https://docs.google.com/document/d/1OdBib7XHLMjUBh-wbc3_PDJetyoOJoew/edit?usp=drivesdk&ouid=115238606483204775524&rtpof=true&sd=true,https://docs.google.com/document/d/1cr0DIii414l4OO1s9QomZdeTa-fop0JzBjDpjsd9myQ/edit?usp=drivesdk,application/vnd.openxmlformats-officedocument.wordprocessingml.document,RESEARCH_SOURCE_CHECK_STATUS,91c481ca4619513b58bd9042e1b9dd9a8e42006fa9519289a1bbb934d60fb8df,DOCX_NATIVE_CONVERSION,19377,1OdBib7XHLMjUBh-wbc3_PDJetyoOJoew,1
FS2-INSTALL-001-ERR-001 — Row-Classification Count Correction,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-INSTALL-001-ERR-001 — Row-Classification Count Correction,https://docs.google.com/document/d/1jYZ8JOev5HDDJ2XrMec_RupRAMPPG4fFjGw8wYpozO0/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,4780,1jYZ8JOev5HDDJ2XrMec_RupRAMPPG4fFjGw8wYpozO0,0
FS2-INSTALL-001 — Bounded Apps Script Installation and Dry-Run Handoff (HARD STOP BEFORE LIVE WRITE),01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-INSTALL-001 — Bounded Apps Script Installation and Dry-Run Handoff (HARD STOP BEFORE LIVE WRITE),https://docs.google.com/document/d/1fOk7njBc7btRRWMkAW3T3UUTepVLTWVIXUNKElKynPU/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,6016,1fOk7njBc7btRRWMkAW3T3UUTepVLTWVIXUNKElKynPU,0
FS2-MAP-004 — Drive-Resident Carrier Completion and Installation-Readiness Receipt,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-MAP-004 — Drive-Resident Carrier Completion and Installation-Readiness Receipt,https://docs.google.com/document/d/1A0bn2ufRubfDPuXWxs_4qFDr4IKAiI7gFSXYgRk5eUA/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,6393,1A0bn2ufRubfDPuXWxs_4qFDr4IKAiI7gFSXYgRk5eUA,0
FS2_PCT003_Executor_v1.1.gs,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2_PCT003_Executor_v1.1.gs,https://drive.google.com/file/d/1gGLi5FDGZWB_nj7EzwqyxrGSlLpE-gMT/view?usp=drivesdk,https://docs.google.com/document/d/1uB1yI7VDk16bZf6E5IUrst1BD7TkDnUAWRqeYduLvXA/edit?usp=drivesdk,text/plain,RESEARCH_SOURCE_CHECK_STATUS,e407127dc41f743157739bd5e3bdc9f8ce8fdaa2b8567cb2ae4d32ccd8809c2c,TEXT_READING_COPY,52398,1gGLi5FDGZWB_nj7EzwqyxrGSlLpE-gMT,1
FS2_PCT003_CONFIG_v1.1.gs,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2_PCT003_CONFIG_v1.1.gs,https://drive.google.com/file/d/1ntlqj_3Jha9l2Z2WBdT099W2cbGai97d/view?usp=drivesdk,https://docs.google.com/document/d/13mQPakGxsxAeuMRPEkoBpAecggXwz4XST6CG9LsDOP0/edit?usp=drivesdk,text/plain,RESEARCH_SOURCE_CHECK_STATUS,a41e9a7d5517f2162fb1421ad81617b0d0bb28e668bcf11ca579a2b1e2a4c43c,TEXT_READING_COPY,67414,1ntlqj_3Jha9l2Z2WBdT099W2cbGai97d,1
FS2-MAP-003 — Drive-Resident Executor Carrier Identity and Installation-Readiness Receipt,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-MAP-003 — Drive-Resident Executor Carrier Identity and Installation-Readiness Receipt,https://docs.google.com/document/d/1MRPiGA-_kpf8g4OX6KJVDghjXMexCHM-kkpWgNb3aBg/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,6164,1MRPiGA-_kpf8g4OX6KJVDghjXMexCHM-kkpWgNb3aBg,0
NONCONTROLLING DUPLICATE COPY — FS2-MAP-002 — ROOT-DRIFT PROVENANCE / DO NOT USE,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/NONCONTROLLING DUPLICATE COPY — FS2-MAP-002 — ROOT-DRIFT PROVENANCE / DO NOT USE,https://docs.google.com/document/d/19-ZmwMdd5vk0cl2W4QsR2efmxYoOxWxoVL54xT801J8/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7394,19-ZmwMdd5vk0cl2W4QsR2efmxYoOxWxoVL54xT801J8,0
"FS2-MAP-002 — Operator Decisions, Approved Configuration Successor, and Mock-Test Receipt","01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-MAP-002 — Operator Decisions, Approved Configuration Successor, and Mock-Test Receipt",https://docs.google.com/document/d/1fnFKswmmHuPwv-4B6LQKtRtPXbRo9-A7URCXYBQcPdQ/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,7394,1fnFKswmmHuPwv-4B6LQKtRtPXbRo9-A7URCXYBQcPdQ,0
FS2-MAP-001 — PCT-003 Unresolved Cell-Mapping Adjudication and Operator Sign-Off Packet,01_ACTIVE_RESEARCH_PACKAGES/01_RESEARCH_PLATFORM_AND_VERIFICATION_ARCHITECTURE/02_FORMAL_AND_LEAN_RESEARCH_SYSTEM/05_MASTER_SETUP/FS2-MAP-001 — PCT-003 Unresolved Cell-Mapping Adjudication and Operator Sign-Off Packet,https://docs.google.com/document/d/1OSyHshVmrs40FeqlVvXDho0fm3FOT10qVv3zq_ob3Os/edit?usp=drivesdk,,application/vnd.google-apps.document,RESEARCH_SOURCE_CHECK_STATUS,,DIRECT_NATIVE,15534,1OSyHshVmrs40FeqlVvXDho0fm3FOT10qVv3zq_ob3Os,0
