artifact,kind,bytes,sha256,drive_id,parent_or_surface,status,notes
SIDE24 PRE-PEER ERRATA — Native Mirror — ACTIVE QUARANTINE,native_doc,,,1Qts2PbE9Bjt2wcsyMQOBT6ED5y338nkOXaGLyN99xZI,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,ACTIVE ERRATA / WP CLAIMS QUARANTINED / RAW CONTROLS,Convenience readable mirror; source raw 1fZLV77u5yv5cUxULKXgF2LRDFo3GqN0W controls; get_document readback passed; not_shared
SIDE24 PRE-PEER MANUSCRIPT — Native Mirror — QUARANTINED,native_doc,,,12I6i7cdr-uHCkjnXMO9lEL36zYsI58ahw8h4Ak-uPj8,1dp75ZBbmsgli80nRyc2AVAjp8hjlTB1H,QUARANTINED MANUSCRIPT / INVALID WP CLAIMS / NONCONTROLLING,Convenience readable mirror; source raw 1soBw6joWR6qgo5KGP4lbWd03jIinOH9W controls; get_document readback passed; not_shared
GP-LB-REC-006_PREPEER_QUARANTINE_SUPPLEMENT_v1.0.tsv,raw_ledger_tsv,2647,d87a6490dc730a9af9f036c7bf203ec0c47ed1b9e0f98528ae912348efdc4a47,1LlaolOtQQcdk-73NlQDetfsxVhrlkJf9,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,PREPEER QUARANTINE LEDGER / NONCONTROLLING,Seven supplemental carrier rows; raw re-download hash exact; sharing not verified
W8_recovery/verify_lambda_grid_v2.py,raw_w8_recovery,49020,579ef6cd88d543ec14db45558e5e7c1899078095e0df295c7d46fd1810273831,1hnd7jbFwcCQIuOcbrzilMQoymsOzFQZb,1v-JgJKl9q5HIlss10tBZJwXmsQSBWG5J,RECOVERED W8 SOURCE / INCOMPLETE NONCLOSURE,Recovered outside K3 subtree; folder listing exact ID/size passed; noncontrolling
W8_recovery/mutate_lambda_grid.py,raw_w8_recovery,3320,3c76fcb0235a4ad5319b77b00dadec85c27f89a43f900dcfc6b4e4c104f01794,1WdndQBVooDf39dfbi5QATdleNpiKkgkc,1v-JgJKl9q5HIlss10tBZJwXmsQSBWG5J,RECOVERED MUTATION DRIVER / INCOMPLETE NONCLOSURE,Recovered outside K3 subtree; folder listing exact ID/size passed; noncontrolling
W8_recovery/finish.sh,raw_w8_recovery,819,38a24eae290b5cc9085736ba3d03cb7e60cd507ed2d170f3152c9e5a7f5cd70b,16w3dwRI3YelkY-Q-QkSiI_0hQQ5ovVS4,1v-JgJKl9q5HIlss10tBZJwXmsQSBWG5J,INCOMPLETE PACKAGING FORENSIC / NONCONTROLLING,Recovered outside K3 subtree; folder listing exact ID/size passed; noncontrolling
W8_recovery/mini2.log,raw_w8_recovery,2301,2556c3ddedf36e180704c59071c30e47834cb1aaab7497957e166428c888ab83,1AL-pW-QrbXdV53IPKfFP4GEFScReE6MG,1v-JgJKl9q5HIlss10tBZJwXmsQSBWG5J,INCOMPLETE LOG FORENSIC / NONCONTROLLING,Recovered outside K3 subtree; folder listing exact ID/size passed; noncontrolling
GP-LB-REC-007_W8_RECOVERY_QUARANTINE_SUPPLEMENT_v1.0.tsv,raw_ledger_tsv,1547,666bfa33863de3f67853f3a9fbb487c99751c491f7b9f9330af3a8174f7d950b,1LViCLz_s_lO5DPwdmA9wr1X2v-_Wejvi,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,W8 RECOVERY QUARANTINE LEDGER / NONCONTROLLING,Recovered outside K3 subtree; folder listing exact ID/size passed; noncontrolling
GP_FORENSIC_non_k3_meaningful.tsv,gp_forensic_raw,74107,bf7c1007026cf13f2f0d6bbb5dfd4ade3ef4b56c1302848377d5e2e40f74ed62,1vutwXHja4bjaSKbuvWBkSO1tgk1Ztg3D,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,NON-K3 DUPLICATE/NEW CLASSIFICATION / NONCONTROLLING,301-row non-K3 comparison; exact raw re-download hash passed
GP-LB-STAT-004A_W8_RECOVERY_CORRECTION_v1.0.md,raw_status_correction,2114,c6845e83b441cb1ef25ef57df54f0cf0d0ef9b03e2a963c57c6fc30fa70fc658,1cdSyfIoV8WiHug7aJDv4Ng7Vq2GnRP_j,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,W8 RECOVERY CORRECTION / NONCLOSED / NO CONTROL EFFECT,Corrects only W8 script-presence sentence in GP-LB-STAT-004; math disposition unchanged
GP-LB-STAT-004A — Native Mirror — W8 RECOVERY CORRECTION,native_doc,,,1liZF4fN_AIn4cA5C7mcGE9ht-72QRw7Rhq17aZrijgo,1-txt44n94bS8EQdlo1MTOZpGlJz92DTW,ADDITIVE W8 CUSTODY CORRECTION / NONCLOSED / NO CONTROL EFFECT,Convenience mirror; raw 1cdSyfIoV8WiHug7aJDv4Ng7Vq2GnRP_j controls; get_document passed
